,video fn,first,last,gesture,consistency,,
163,P038_tissue2,5478,5507,G0,1,,29
164,P038_tissue2,5508,5537,G0,1,,29
165,P038_tissue2,5538,5567,G0,1,,29
166,P038_tissue2,5568,5597,G0,1,,29
167,P038_tissue2,5598,5627,G0,1,,29
168,P038_tissue2,5628,5657,G0,1,,29
169,P038_tissue2,5658,5687,G0,1,,29
170,P038_tissue2,5688,5717,G0,1,,29
171,P038_tissue2,5718,5747,G0,1,,29
172,P038_tissue2,5763,5792,G1,1,,29
173,P038_tissue2,5793,5822,G1,1,,29
174,P038_tissue2,5823,5852,G1,1,,29
175,P038_tissue2,5853,5882,G1,1,,29
176,P038_tissue2,5883,5912,G1,1,,29
177,P038_tissue2,5913,5942,G1,1,,29
178,P038_tissue2,5951,5980,G2,1,,29
179,P038_tissue2,5981,6010,G2,1,,29
180,P038_tissue2,6026,6055,G3,1,,29
181,P038_tissue2,6077,6106,G0,1,,29
182,P038_tissue2,6107,6136,G0,1,,29
183,P038_tissue2,6137,6166,G0,1,,29
184,P038_tissue2,6167,6196,G0,1,,29
185,P038_tissue2,6213,6242,G1,1,,29
186,P038_tissue2,6243,6272,G1,1,,29
187,P038_tissue2,6273,6302,G1,1,,29
188,P038_tissue2,6303,6332,G1,1,,29
189,P038_tissue2,6356,6385,G2,1,,29
190,P038_tissue2,6386,6415,G2,1,,29
191,P038_tissue2,6416,6445,G3,1,,29
192,P038_tissue2,6446,6475,G3,1,,29
193,P038_tissue2,6476,6505,G3,1,,29
194,P038_tissue2,6506,6535,G3,1,,29
195,P038_tissue2,6542,6571,G4,1,,29
196,P038_tissue2,6572,6601,G4,1,,29
197,P038_tissue2,6602,6631,G4,1,,29
198,P038_tissue2,6659,6688,G3,1,,29
199,P038_tissue2,6689,6718,G3,1,,29
200,P038_tissue2,6719,6748,G3,1,,29
201,P038_tissue2,6758,6787,G4,1,,29
202,P038_tissue2,6788,6817,G4,1,,29
203,P038_tissue2,6821,6850,G3,1,,29
204,P038_tissue2,6875,6904,G4,1,,29
205,P038_tissue2,6905,6934,G4,1,,29
206,P038_tissue2,6947,6976,G3,1,,29
207,P038_tissue2,6998,7027,G4,1,,29
208,P038_tissue2,7028,7057,G4,1,,29
209,P038_tissue2,7079,7108,G0,1,,29
210,P038_tissue2,7109,7138,G0,1,,29
211,P038_tissue2,7139,7168,G0,1,,29
212,P038_tissue2,7169,7198,G0,1,,29
213,P038_tissue2,7226,7255,G5,1,,29
214,P038_tissue2,7256,7285,G5,1,,29
215,P038_tissue2,7286,7315,G5,1,,29
216,P038_tissue2,7325,7354,G0,1,,29
217,P038_tissue2,7355,7384,G0,1,,29
218,P038_tissue2,7385,7414,G0,1,,29
0,P039_balloon1,0,29,G0,1,,29
1,P039_balloon1,30,59,G0,1,,29
2,P039_balloon1,60,89,G0,1,,29
3,P039_balloon1,90,119,G0,1,,29
4,P039_balloon1,120,149,G0,1,,29
5,P039_balloon1,150,179,G0,1,,29
6,P039_balloon1,180,209,G0,1,,29
7,P039_balloon1,210,239,G0,1,,29
8,P039_balloon1,252,281,G1,1,,29
9,P039_balloon1,282,311,G1,1,,29
10,P039_balloon1,312,341,G1,1,,29
11,P039_balloon1,342,371,G1,1,,29
12,P039_balloon1,390,419,G2,1,,29
13,P039_balloon1,420,449,G2,1,,29
14,P039_balloon1,450,479,G2,1,,29
15,P039_balloon1,480,509,G2,1,,29
16,P039_balloon1,510,539,G2,1,,29
17,P039_balloon1,540,569,G2,1,,29
18,P039_balloon1,570,599,G2,1,,29
19,P039_balloon1,600,629,G2,1,,29
20,P039_balloon1,642,671,G3,1,,29
21,P039_balloon1,672,701,G3,1,,29
22,P039_balloon1,702,731,G3,1,,29
23,P039_balloon1,732,761,G3,1,,29
24,P039_balloon1,762,791,G3,1,,29
25,P039_balloon1,798,827,G4,1,,29
26,P039_balloon1,855,884,G3,1,,29
27,P039_balloon1,912,941,G4,1,,29
28,P039_balloon1,963,992,G3,1,,29
29,P039_balloon1,1008,1037,G4,1,,29
30,P039_balloon1,1041,1070,G3,1,,29
31,P039_balloon1,1077,1106,G4,1,,29
32,P039_balloon1,1116,1145,G0,1,,29
33,P039_balloon1,1146,1175,G0,1,,29
34,P039_balloon1,1194,1223,G5,1,,29
35,P039_balloon1,1236,1265,G0,1,,29
36,P039_balloon1,1266,1295,G0,1,,29
37,P039_balloon1,1296,1325,G0,1,,29
38,P039_balloon1,1326,1355,G0,1,,29
39,P039_balloon1,1356,1385,G0,1,,29
40,P039_balloon1,1386,1415,G0,1,,29
41,P039_balloon1,1416,1445,G0,1,,29
42,P039_balloon1,1446,1475,G0,1,,29
43,P039_balloon1,1503,1532,G1,1,,29
44,P039_balloon1,1533,1562,G1,1,,29
45,P039_balloon1,1563,1592,G1,1,,29
46,P039_balloon1,1593,1622,G1,1,,29
47,P039_balloon1,1629,1658,G2,1,,29
48,P039_balloon1,1659,1688,G2,1,,29
49,P039_balloon1,1704,1733,G3,1,,29
50,P039_balloon1,1734,1763,G3,1,,29
51,P039_balloon1,1767,1796,G4,1,,29
52,P039_balloon1,1797,1826,G4,1,,29
53,P039_balloon1,1848,1877,G3,1,,29
54,P039_balloon1,1908,1937,G3,1,,29
55,P039_balloon1,1950,1979,G4,1,,29
56,P039_balloon1,1986,2015,G3,1,,29
57,P039_balloon1,2016,2045,G3,1,,29
58,P039_balloon1,2049,2078,G4,1,,29
59,P039_balloon1,2079,2108,G3,1,,29
60,P039_balloon1,2115,2144,G4,1,,29
61,P039_balloon1,2145,2174,G4,1,,29
62,P039_balloon1,2178,2207,G0,1,,29
63,P039_balloon1,2208,2237,G0,1,,29
64,P039_balloon1,2283,2312,G0,1,,29
65,P039_balloon1,2313,2342,G0,1,,29
66,P039_balloon1,2343,2372,G0,1,,29
67,P039_balloon1,2373,2402,G0,1,,29
68,P039_balloon1,2403,2432,G0,1,,29
69,P039_balloon1,2433,2462,G0,1,,29
70,P039_balloon1,2463,2492,G0,1,,29
71,P039_balloon1,2493,2522,G0,1,,29
72,P039_balloon1,2523,2552,G0,1,,29
73,P039_balloon1,2556,2585,G1,1,,29
74,P039_balloon1,2586,2615,G1,1,,29
75,P039_balloon1,2616,2645,G1,1,,29
76,P039_balloon1,2646,2675,G1,1,,29
77,P039_balloon1,2676,2705,G1,1,,29
78,P039_balloon1,2716,2745,G2,1,,29
79,P039_balloon1,2746,2775,G2,1,,29
80,P039_balloon1,2803,2832,G3,1,,29
81,P039_balloon1,2833,2862,G3,1,,29
82,P039_balloon1,2880,2909,G4,1,,29
83,P039_balloon1,2922,2951,G3,1,,29
84,P039_balloon1,2988,3017,G3,1,,29
85,P039_balloon1,3018,3047,G3,1,,29
86,P039_balloon1,3075,3104,G4,1,,29
87,P039_balloon1,3140,3169,G3,1,,29
88,P039_balloon1,3189,3218,G4,1,,29
89,P039_balloon1,3219,3248,G3,1,,29
90,P039_balloon1,3264,3293,G4,1,,29
91,P039_balloon1,3309,3338,G0,1,,29
92,P039_balloon1,3339,3368,G0,1,,29
93,P039_balloon1,3381,3410,G5,1,,29
94,P039_balloon1,3414,3443,G0,1,,29
95,P039_balloon1,3444,3473,G0,1,,29
0,P039_balloon2,0,29,G0,1,,29
1,P039_balloon2,30,59,G0,1,,29
2,P039_balloon2,60,89,G0,1,,29
3,P039_balloon2,90,119,G0,1,,29
4,P039_balloon2,120,149,G0,1,,29
5,P039_balloon2,150,179,G0,1,,29
6,P039_balloon2,180,209,G0,1,,29
7,P039_balloon2,231,260,G1,1,,29
8,P039_balloon2,261,290,G1,1,,29
9,P039_balloon2,291,320,G1,1,,29
10,P039_balloon2,321,350,G1,1,,29
11,P039_balloon2,351,380,G2,1,,29
12,P039_balloon2,381,410,G2,1,,29
13,P039_balloon2,411,440,G2,1,,29
14,P039_balloon2,459,488,G3,1,,29
15,P039_balloon2,489,518,G3,1,,29
16,P039_balloon2,519,548,G3,1,,29
17,P039_balloon2,549,578,G3,1,,29
18,P039_balloon2,579,608,G3,1,,29
19,P039_balloon2,627,656,G4,1,,29
20,P039_balloon2,675,704,G3,1,,29
21,P039_balloon2,711,740,G4,1,,29
22,P039_balloon2,771,800,G0,1,,29
23,P039_balloon2,801,830,G0,1,,29
24,P039_balloon2,855,884,G3,1,,29
25,P039_balloon2,912,941,G4,1,,29
26,P039_balloon2,960,989,G3,1,,29
27,P039_balloon2,1008,1037,G4,1,,29
28,P039_balloon2,1059,1088,G3,1,,29
29,P039_balloon2,1089,1118,G3,1,,29
30,P039_balloon2,1119,1148,G3,1,,29
31,P039_balloon2,1167,1196,G4,1,,29
32,P039_balloon2,1197,1226,G4,1,,29
33,P039_balloon2,1227,1256,G0,1,,29
34,P039_balloon2,1275,1304,G5,1,,29
35,P039_balloon2,1311,1340,G0,1,,29
36,P039_balloon2,1341,1370,G0,1,,29
37,P039_balloon2,1371,1400,G0,1,,29
38,P039_balloon2,1401,1430,G0,1,,29
39,P039_balloon2,1431,1460,G0,1,,29
40,P039_balloon2,1461,1490,G0,1,,29
41,P039_balloon2,1491,1520,G0,1,,29
42,P039_balloon2,1521,1550,G0,1,,29
43,P039_balloon2,1551,1580,G0,1,,29
44,P039_balloon2,1581,1610,G0,1,,29
45,P039_balloon2,1629,1658,G1,1,,29
46,P039_balloon2,1659,1688,G1,1,,29
47,P039_balloon2,1689,1718,G1,1,,29
48,P039_balloon2,1719,1748,G1,1,,29
49,P039_balloon2,1749,1778,G1,1,,29
50,P039_balloon2,1794,1823,G2,1,,29
51,P039_balloon2,1824,1853,G2,1,,29
52,P039_balloon2,1854,1883,G2,1,,29
53,P039_balloon2,1884,1913,G2,1,,29
54,P039_balloon2,1920,1949,G3,1,,29
55,P039_balloon2,1950,1979,G3,1,,29
56,P039_balloon2,1980,2009,G3,1,,29
57,P039_balloon2,2031,2060,G4,1,,29
58,P039_balloon2,2061,2090,G4,1,,29
59,P039_balloon2,2103,2132,G3,1,,29
60,P039_balloon2,2133,2162,G3,1,,29
61,P039_balloon2,2163,2192,G4,1,,29
62,P039_balloon2,2193,2222,G4,1,,29
63,P039_balloon2,2223,2252,G4,1,,29
64,P039_balloon2,2274,2303,G3,1,,29
65,P039_balloon2,2328,2357,G4,1,,29
66,P039_balloon2,2364,2393,G3,1,,29
67,P039_balloon2,2406,2435,G4,1,,29
68,P039_balloon2,2451,2480,G0,1,,29
69,P039_balloon2,2481,2510,G0,1,,29
70,P039_balloon2,2535,2564,G0,1,,29
71,P039_balloon2,2565,2594,G0,1,,29
72,P039_balloon2,2595,2624,G0,1,,29
73,P039_balloon2,2625,2654,G0,1,,29
74,P039_balloon2,2655,2684,G0,1,,29
75,P039_balloon2,2685,2714,G0,1,,29
76,P039_balloon2,2715,2744,G0,1,,29
77,P039_balloon2,2745,2774,G0,1,,29
78,P039_balloon2,2787,2816,G1,1,,29
79,P039_balloon2,2817,2846,G1,1,,29
80,P039_balloon2,2847,2876,G1,1,,29
81,P039_balloon2,2877,2906,G1,1,,29
82,P039_balloon2,2907,2936,G1,1,,29
83,P039_balloon2,2952,2981,G2,1,,29
84,P039_balloon2,2982,3011,G2,1,,29
85,P039_balloon2,3018,3047,G3,1,,29
86,P039_balloon2,3048,3077,G3,1,,29
87,P039_balloon2,3078,3107,G3,1,,29
88,P039_balloon2,3108,3137,G3,1,,29
89,P039_balloon2,3138,3167,G3,1,,29
90,P039_balloon2,3177,3206,G4,1,,29
91,P039_balloon2,3207,3236,G3,1,,29
92,P039_balloon2,3279,3308,G3,1,,29
93,P039_balloon2,3342,3371,G3,1,,29
94,P039_balloon2,3420,3449,G0,1,,29
95,P039_balloon2,3450,3479,G0,1,,29
96,P039_balloon2,3480,3509,G0,1,,29
97,P039_balloon2,3531,3560,G0,1,,29
98,P039_balloon2,3561,3590,G0,1,,29
99,P039_balloon2,3591,3620,G0,1,,29
100,P039_balloon2,3621,3650,G0,1,,29
0,P039_tissue1,0,29,G0,1,,29
1,P039_tissue1,30,59,G0,1,,29
2,P039_tissue1,60,89,G0,1,,29
3,P039_tissue1,90,119,G0,1,,29
4,P039_tissue1,120,149,G0,1,,29
5,P039_tissue1,150,179,G0,1,,29
6,P039_tissue1,180,209,G0,1,,29
7,P039_tissue1,234,263,G1,1,,29
8,P039_tissue1,264,293,G1,1,,29
9,P039_tissue1,294,323,G1,1,,29
10,P039_tissue1,326,355,G2,1,,29
11,P039_tissue1,356,385,G2,1,,29
12,P039_tissue1,386,415,G2,1,,29
13,P039_tissue1,416,445,G2,1,,29
14,P039_tissue1,446,475,G3,1,,29
15,P039_tissue1,476,505,G3,1,,29
16,P039_tissue1,506,535,G3,1,,29
17,P039_tissue1,536,565,G3,1,,29
18,P039_tissue1,582,611,G4,1,,29
19,P039_tissue1,612,641,G4,1,,29
20,P039_tissue1,642,671,G4,1,,29
21,P039_tissue1,672,701,G4,1,,29
22,P039_tissue1,702,731,G4,1,,29
23,P039_tissue1,744,773,G3,1,,29
24,P039_tissue1,786,815,G4,1,,29
25,P039_tissue1,831,860,G3,1,,29
26,P039_tissue1,885,914,G4,1,,29
27,P039_tissue1,915,944,G4,1,,29
28,P039_tissue1,946,975,G0,1,,29
29,P039_tissue1,976,1005,G0,1,,29
30,P039_tissue1,1006,1035,G0,1,,29
31,P039_tissue1,1047,1076,G5,1,,29
32,P039_tissue1,1083,1112,G0,1,,29
33,P039_tissue1,1113,1142,G0,1,,29
34,P039_tissue1,1143,1172,G0,1,,29
35,P039_tissue1,1173,1202,G0,1,,29
36,P039_tissue1,1203,1232,G0,1,,29
37,P039_tissue1,1233,1262,G0,1,,29
38,P039_tissue1,1263,1292,G0,1,,29
39,P039_tissue1,1293,1322,G0,1,,29
40,P039_tissue1,1323,1352,G0,1,,29
41,P039_tissue1,1377,1406,G1,1,,29
42,P039_tissue1,1407,1436,G1,1,,29
43,P039_tissue1,1437,1466,G1,1,,29
44,P039_tissue1,1467,1496,G1,1,,29
45,P039_tissue1,1512,1541,G2,1,,29
46,P039_tissue1,1542,1571,G2,1,,29
47,P039_tissue1,1584,1613,G3,1,,29
48,P039_tissue1,1614,1643,G3,1,,29
49,P039_tissue1,1644,1673,G3,1,,29
50,P039_tissue1,1674,1703,G3,1,,29
51,P039_tissue1,1704,1733,G3,1,,29
52,P039_tissue1,1734,1763,G3,1,,29
53,P039_tissue1,1764,1793,G4,1,,29
54,P039_tissue1,1794,1823,G4,1,,29
55,P039_tissue1,1824,1853,G4,1,,29
56,P039_tissue1,1854,1883,G4,1,,29
57,P039_tissue1,1899,1928,G3,1,,29
58,P039_tissue1,1929,1958,G3,1,,29
59,P039_tissue1,1959,1988,G4,1,,29
60,P039_tissue1,1989,2018,G4,1,,29
61,P039_tissue1,2037,2066,G3,1,,29
62,P039_tissue1,2067,2096,G3,1,,29
63,P039_tissue1,2103,2132,G4,1,,29
64,P039_tissue1,2133,2162,G4,1,,29
65,P039_tissue1,2172,2201,G3,1,,29
66,P039_tissue1,2217,2246,G0,1,,29
67,P039_tissue1,2247,2276,G3,1,,29
68,P039_tissue1,2295,2324,G4,1,,29
69,P039_tissue1,2325,2354,G4,1,,29
70,P039_tissue1,2361,2390,G0,1,,29
71,P039_tissue1,2391,2420,G0,1,,29
72,P039_tissue1,2421,2450,G0,1,,29
73,P039_tissue1,2451,2480,G5,1,,29
74,P039_tissue1,2481,2510,G5,1,,29
75,P039_tissue1,2535,2564,G0,1,,29
76,P039_tissue1,2565,2594,G0,1,,29
77,P039_tissue1,2595,2624,G0,1,,29
78,P039_tissue1,2625,2654,G0,1,,29
79,P039_tissue1,2655,2684,G0,1,,29
80,P039_tissue1,2685,2714,G0,1,,29
81,P039_tissue1,2715,2744,G0,1,,29
82,P039_tissue1,2745,2774,G0,1,,29
83,P039_tissue1,2775,2804,G0,1,,29
84,P039_tissue1,2805,2834,G0,1,,29
85,P039_tissue1,2853,2882,G1,1,,29
86,P039_tissue1,2883,2912,G1,1,,29
87,P039_tissue1,2913,2942,G1,1,,29
88,P039_tissue1,2943,2972,G1,1,,29
89,P039_tissue1,2973,3002,G1,1,,29
90,P039_tissue1,3003,3032,G1,1,,29
91,P039_tissue1,3033,3062,G1,1,,29
92,P039_tissue1,3090,3119,G2,1,,29
93,P039_tissue1,3120,3149,G2,1,,29
94,P039_tissue1,3150,3179,G2,1,,29
95,P039_tissue1,3180,3209,G2,1,,29
96,P039_tissue1,3210,3239,G2,1,,29
97,P039_tissue1,3243,3272,G3,1,,29
98,P039_tissue1,3273,3302,G3,1,,29
99,P039_tissue1,3303,3332,G3,1,,29
100,P039_tissue1,3333,3362,G3,1,,29
101,P039_tissue1,3369,3398,G4,1,,29
102,P039_tissue1,3399,3428,G4,1,,29
103,P039_tissue1,3429,3458,G4,1,,29
104,P039_tissue1,3465,3494,G3,1,,29
105,P039_tissue1,3495,3524,G3,1,,29
106,P039_tissue1,3537,3566,G4,1,,29
107,P039_tissue1,3567,3596,G4,1,,29
108,P039_tissue1,3621,3650,G3,1,,29
109,P039_tissue1,3651,3680,G3,1,,29
110,P039_tissue1,3681,3710,G3,1,,29
111,P039_tissue1,3756,3785,G3,1,,29
112,P039_tissue1,3786,3815,G3,1,,29
113,P039_tissue1,3819,3848,G4,1,,29
114,P039_tissue1,3849,3878,G4,1,,29
115,P039_tissue1,3879,3908,G4,1,,29
116,P039_tissue1,3909,3938,G4,1,,29
117,P039_tissue1,3939,3968,G4,1,,29
118,P039_tissue1,3969,3998,G4,1,,29
119,P039_tissue1,3999,4028,G4,1,,29
120,P039_tissue1,4029,4058,G4,1,,29
121,P039_tissue1,4074,4103,G3,1,,29
122,P039_tissue1,4104,4133,G3,1,,29
123,P039_tissue1,4134,4163,G3,1,,29
124,P039_tissue1,4179,4208,G4,1,,29
125,P039_tissue1,4209,4238,G4,1,,29
126,P039_tissue1,4266,4295,G0,1,,29
127,P039_tissue1,4296,4325,G0,1,,29
128,P039_tissue1,4335,4364,G5,1,,29
129,P039_tissue1,4377,4406,G0,1,,29
130,P039_tissue1,4407,4436,G0,1,,29
131,P039_tissue1,4437,4466,G0,1,,29
132,P039_tissue1,4467,4496,G0,1,,29
133,P039_tissue1,4497,4526,G0,1,,29
0,P039_tissue2,0,29,G0,1,,29
1,P039_tissue2,30,59,G0,1,,29
2,P039_tissue2,60,89,G0,1,,29
3,P039_tissue2,90,119,G0,1,,29
4,P039_tissue2,120,149,G0,1,,29
5,P039_tissue2,150,179,G0,1,,29
6,P039_tissue2,180,209,G0,1,,29
7,P039_tissue2,234,263,G1,1,,29
8,P039_tissue2,264,293,G1,1,,29
9,P039_tissue2,294,323,G1,1,,29
10,P039_tissue2,324,353,G1,1,,29
11,P039_tissue2,354,383,G1,1,,29
12,P039_tissue2,384,413,G1,1,,29
13,P039_tissue2,420,449,G2,1,,29
14,P039_tissue2,450,479,G2,1,,29
15,P039_tissue2,480,509,G2,1,,29
16,P039_tissue2,534,563,G3,1,,29
17,P039_tissue2,564,593,G3,1,,29
18,P039_tissue2,594,623,G3,1,,29
19,P039_tissue2,642,671,G4,1,,29
20,P039_tissue2,672,701,G4,1,,29
21,P039_tissue2,726,755,G3,1,,29
22,P039_tissue2,768,797,G4,1,,29
23,P039_tissue2,822,851,G3,1,,29
24,P039_tissue2,873,902,G4,1,,29
25,P039_tissue2,903,932,G4,1,,29
26,P039_tissue2,942,971,G3,1,,29
27,P039_tissue2,987,1016,G4,1,,29
28,P039_tissue2,1032,1061,G0,1,,29
29,P039_tissue2,1062,1091,G0,1,,29
30,P039_tissue2,1092,1121,G0,1,,29
31,P039_tissue2,1122,1151,G5,1,,29
32,P039_tissue2,1167,1196,G0,1,,29
33,P039_tissue2,1197,1226,G0,1,,29
34,P039_tissue2,1227,1256,G0,1,,29
35,P039_tissue2,1257,1286,G0,1,,29
36,P039_tissue2,1287,1316,G0,1,,29
37,P039_tissue2,1317,1346,G0,1,,29
38,P039_tissue2,1347,1376,G0,1,,29
39,P039_tissue2,1377,1406,G0,1,,29
40,P039_tissue2,1407,1436,G0,1,,29
41,P039_tissue2,1446,1475,G1,1,,29
42,P039_tissue2,1476,1505,G1,1,,29
43,P039_tissue2,1506,1535,G1,1,,29
44,P039_tissue2,1536,1565,G1,1,,29
45,P039_tissue2,1566,1595,G1,1,,29
46,P039_tissue2,1596,1625,G1,1,,29
47,P039_tissue2,1626,1655,G1,1,,29
48,P039_tissue2,1662,1691,G2,1,,29
49,P039_tissue2,1692,1721,G2,1,,29
50,P039_tissue2,1722,1751,G2,1,,29
51,P039_tissue2,1755,1784,G3,1,,29
52,P039_tissue2,1785,1814,G3,1,,29
53,P039_tissue2,1815,1844,G3,1,,29
54,P039_tissue2,1845,1874,G4,1,,29
55,P039_tissue2,1875,1904,G4,1,,29
56,P039_tissue2,1914,1943,G3,1,,29
57,P039_tissue2,1953,1982,G4,1,,29
58,P039_tissue2,2004,2033,G3,1,,29
59,P039_tissue2,2058,2087,G0,1,,29
60,P039_tissue2,2088,2117,G0,1,,29
61,P039_tissue2,2118,2147,G3,1,,29
62,P039_tissue2,2148,2177,G3,1,,29
63,P039_tissue2,2178,2207,G3,1,,29
64,P039_tissue2,2217,2246,G4,1,,29
65,P039_tissue2,2247,2276,G4,1,,29
66,P039_tissue2,2280,2309,G3,1,,29
67,P039_tissue2,2319,2348,G4,1,,29
68,P039_tissue2,2361,2390,G0,1,,29
69,P039_tissue2,2391,2420,G0,1,,29
70,P039_tissue2,2421,2450,G0,1,,29
71,P039_tissue2,2469,2498,G5,1,,29
72,P039_tissue2,2505,2534,G0,1,,29
73,P039_tissue2,2535,2564,G0,1,,29
74,P039_tissue2,2565,2594,G0,1,,29
75,P039_tissue2,2595,2624,G0,1,,29
76,P039_tissue2,2625,2654,G0,1,,29
77,P039_tissue2,2655,2684,G0,1,,29
78,P039_tissue2,2685,2714,G0,1,,29
79,P039_tissue2,2715,2744,G0,1,,29
80,P039_tissue2,2763,2792,G1,1,,29
81,P039_tissue2,2793,2822,G1,1,,29
82,P039_tissue2,2823,2852,G1,1,,29
83,P039_tissue2,2879,2908,G2,1,,29
84,P039_tissue2,2909,2938,G2,1,,29
85,P039_tissue2,2939,2968,G2,1,,29
86,P039_tissue2,2969,2998,G2,1,,29
87,P039_tissue2,2999,3028,G2,1,,29
88,P039_tissue2,3029,3058,G2,1,,29
89,P039_tissue2,3059,3088,G3,1,,29
90,P039_tissue2,3089,3118,G3,1,,29
91,P039_tissue2,3140,3169,G4,1,,29
92,P039_tissue2,3170,3199,G4,1,,29
93,P039_tissue2,3212,3241,G3,1,,29
94,P039_tissue2,3242,3271,G3,1,,29
95,P039_tissue2,3272,3301,G3,1,,29
96,P039_tissue2,3317,3346,G4,1,,29
97,P039_tissue2,3347,3376,G4,1,,29
98,P039_tissue2,3377,3406,G3,1,,29
99,P039_tissue2,3425,3454,G4,1,,29
100,P039_tissue2,3479,3508,G3,1,,29
101,P039_tissue2,3509,3538,G3,1,,29
102,P039_tissue2,3563,3592,G4,1,,29
103,P039_tissue2,3593,3622,G4,1,,29
104,P039_tissue2,3635,3664,G0,1,,29
105,P039_tissue2,3665,3694,G0,1,,29
106,P039_tissue2,3710,3739,G5,1,,29
107,P039_tissue2,3746,3775,G0,1,,29
108,P039_tissue2,3776,3805,G0,1,,29
109,P039_tissue2,3806,3835,G0,1,,29
110,P039_tissue2,3836,3865,G0,1,,29
0,P040_balloon1,0,29,G0,1,,29
1,P040_balloon1,30,59,G0,1,,29
2,P040_balloon1,60,89,G0,1,,29
3,P040_balloon1,90,119,G0,1,,29
4,P040_balloon1,120,149,G0,1,,29
5,P040_balloon1,150,179,G0,1,,29
6,P040_balloon1,180,209,G0,1,,29
7,P040_balloon1,210,239,G0,1,,29
8,P040_balloon1,240,269,G0,1,,29
9,P040_balloon1,297,326,G1,1,,29
10,P040_balloon1,327,356,G1,1,,29
11,P040_balloon1,357,386,G1,1,,29
12,P040_balloon1,387,416,G1,1,,29
13,P040_balloon1,441,470,G2,1,,29
14,P040_balloon1,471,500,G2,1,,29
15,P040_balloon1,501,530,G2,1,,29
16,P040_balloon1,555,584,G3,1,,29
17,P040_balloon1,591,620,G4,1,,29
18,P040_balloon1,654,683,G4,1,,29
19,P040_balloon1,705,734,G3,1,,29
20,P040_balloon1,786,815,G4,1,,29
21,P040_balloon1,831,860,G0,1,,29
22,P040_balloon1,861,890,G0,1,,29
23,P040_balloon1,891,920,G0,1,,29
24,P040_balloon1,936,965,G5,1,,29
25,P040_balloon1,966,995,G0,1,,29
26,P040_balloon1,996,1025,G0,1,,29
27,P040_balloon1,1026,1055,G0,1,,29
28,P040_balloon1,1056,1085,G0,1,,29
29,P040_balloon1,1086,1115,G0,1,,29
30,P040_balloon1,1116,1145,G0,1,,29
31,P040_balloon1,1146,1175,G0,1,,29
32,P040_balloon1,1176,1205,G0,1,,29
33,P040_balloon1,1206,1235,G0,1,,29
34,P040_balloon1,1242,1271,G1,1,,29
35,P040_balloon1,1272,1301,G1,1,,29
36,P040_balloon1,1302,1331,G1,1,,29
37,P040_balloon1,1332,1361,G1,1,,29
38,P040_balloon1,1362,1391,G1,1,,29
39,P040_balloon1,1392,1421,G2,1,,29
40,P040_balloon1,1422,1451,G2,1,,29
41,P040_balloon1,1455,1484,G3,1,,29
42,P040_balloon1,1502,1531,G4,1,,29
43,P040_balloon1,1586,1615,G3,1,,29
44,P040_balloon1,1643,1672,G3,1,,29
45,P040_balloon1,1673,1702,G4,1,,29
46,P040_balloon1,1706,1735,G0,1,,29
47,P040_balloon1,1736,1765,G0,1,,29
48,P040_balloon1,1793,1822,G5,1,,29
49,P040_balloon1,1829,1858,G0,1,,29
50,P040_balloon1,1859,1888,G0,1,,29
51,P040_balloon1,1889,1918,G0,1,,29
52,P040_balloon1,1919,1948,G0,1,,29
53,P040_balloon1,1949,1978,G0,1,,29
54,P040_balloon1,1979,2008,G0,1,,29
55,P040_balloon1,2009,2038,G0,1,,29
56,P040_balloon1,2039,2068,G0,1,,29
57,P040_balloon1,2084,2113,G1,1,,29
58,P040_balloon1,2114,2143,G1,1,,29
59,P040_balloon1,2144,2173,G1,1,,29
60,P040_balloon1,2186,2215,G2,1,,29
61,P040_balloon1,2216,2245,G2,1,,29
62,P040_balloon1,2279,2308,G4,1,,29
63,P040_balloon1,2342,2371,G4,1,,29
64,P040_balloon1,2378,2407,G3,1,,29
65,P040_balloon1,2523,2552,G0,1,,29
66,P040_balloon1,2553,2582,G0,1,,29
67,P040_balloon1,2631,2660,G0,1,,29
68,P040_balloon1,2661,2690,G0,1,,29
0,P040_balloon2,0,29,G0,1,,29
1,P040_balloon2,30,59,G0,1,,29
2,P040_balloon2,60,89,G0,1,,29
3,P040_balloon2,90,119,G0,1,,29
4,P040_balloon2,120,149,G0,1,,29
5,P040_balloon2,171,200,G1,1,,29
6,P040_balloon2,201,230,G1,1,,29
7,P040_balloon2,231,260,G1,1,,29
8,P040_balloon2,261,290,G1,1,,29
9,P040_balloon2,291,320,G1,1,,29
10,P040_balloon2,321,350,G1,1,,29
11,P040_balloon2,366,395,G2,1,,29
12,P040_balloon2,396,425,G2,1,,29
13,P040_balloon2,426,455,G2,1,,29
14,P040_balloon2,456,485,G2,1,,29
15,P040_balloon2,489,518,G3,1,,29
16,P040_balloon2,540,569,G3,1,,29
17,P040_balloon2,570,599,G3,1,,29
18,P040_balloon2,600,629,G3,1,,29
19,P040_balloon2,639,668,G4,1,,29
20,P040_balloon2,669,698,G4,1,,29
21,P040_balloon2,729,758,G4,1,,29
22,P040_balloon2,762,791,G3,1,,29
23,P040_balloon2,801,830,G0,1,,29
24,P040_balloon2,831,860,G0,1,,29
25,P040_balloon2,861,890,G0,1,,29
26,P040_balloon2,927,956,G0,1,,29
27,P040_balloon2,957,986,G0,1,,29
28,P040_balloon2,987,1016,G0,1,,29
